Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate,,0
82019,Polished Broadaxe,108,Weapon,Axe,1026910,205382,71740162,66695900,2,2,59662595,34033872,32675984,1,41180283,0,0,0,,
82047,Bronzed Broadaxe,108,Weapon,Axe,1026910,205382,1210783083,1418228000,1,1,841381083,158338965,168804409,1,218225828,0,0,0,,
82102,Barbarian Broadaxe,110,Weapon,Axe,1063236,212647,10619303,2008700,1,1,52538520,52316032,52672447,1,55436933,0,0,0,,
82157,Rigid Broadaxe,112,Weapon,Axe,1099563,219912,0,0,0,0,0,114426726,94589333,1,137312796,0,0,0,,
82212,Inlaid Broadaxe,112,Weapon,Axe,1099563,219912,17500801,21037300,1,1,46314715,20035489,21973238,1,31333729,0,0,0,,
82267,Engraved Broadaxe,115,Weapon,Axe,1140732,228146,1337089,1262300,4,4,1029438,3028295,2666290,2,4201985,0,0,0,,
82966,Spiritblade Decimator,114,Weapon,Axe,4594880,918976,27132468,1.10E+07,4,4,26624649,47477204,39749731,1,47749432,0,0,0,,
82973,Masterwork Spiritblade Decimator,116,Weapon,Axe,1649039,329807,190110600,190110600,4,4,148994105,131176100,125361073,1,139532455,0,0,0,,
87421,Fellworth's Repetitive Greataxe,114,Weapon,Axe,1406917,281383,185024750,0,0,0,239807197,207679293,219610502,1,254339084,0,0,0,,
90812,Salt-Scored Cleaver,100,Weapon,Axe,259074,51814,0,0,0,0,0,239299679,964659500,1,469624882,0,0,0,,
94100,Weighty Stone Axe,115,Weapon,Axe,1142646,228529,48898197,8.00E+06,4,4,30075324,54155084,54485638,1,62875116,0,0,0,,
94576,"Lunar Crescent, Reborn",116,Weapon,Axe,5209835,1041967,445783725,440000700,2,2,462946745,338345253,339313826,1,322009469,0,0,0,,
94578,"Mooncleaver, Reborn",116,Weapon,Axe,7049977,1409995,781787800,781787800,2,2,764718226,735636304,656241840,1,734428768,0,0,0,,
94580,"Bloodmoon, Reborn",118,Weapon,Axe,7571010,1514202,439119093,4.10E+08,3,3,497821745,894292869,796172732,1,898380207,0,0,0,,
106321,Cracked-Haft Cleaver,100,Weapon,Axe,327241,65448,0,0,0,0,0,186475,133400,2,587085,0,0,0,,
116453,Steelforged Greataxe,136,Weapon,Axe,2485922,497184,68441057,45277800,6,6,123889293,39784303,34012433,2,43755714,0,0,0,,
116458,Frostbitten Broadaxe,116,Weapon,Axe,1371623,274324,86296833,0,0,0,150827565,30294369,34570386,1,37658472,0,0,0,,
116475,Lunarglow Broadaxe,116,Weapon,Axe,1385252,277050,418600,0,0,0,17049631,42349323,48724899,1,47921620,0,0,0,,
116492,Vinewrapped Broadaxe,118,Weapon,Axe,1398123,279624,41174047,71890600,1,1,33098914,42120104,45671700,1,52043579,0,0,0,,
116509,Creeperclaw Broadaxe,120,Weapon,Axe,1410510,282102,110754410,0,0,0,22394143,33252563,36289441,1,36133031,0,0,0,,
116526,Incised Broadaxe,123,Weapon,Axe,1422132,284426,108458375,45142800,1,1,79130796,36114255,48649618,1,56499552,0,0,0,,
116543,Auchenai Broadaxe,126,Weapon,Axe,1433275,286655,0,0,0,0,68216710,46969213,50837585,1,43256146,0,0,0,,
116560,Skettis Broadaxe,128,Weapon,Axe,1483417,296683,0,0,0,0,0,42657631,45700563,1,57014178,0,0,0,,
116577,Longclaw Broadaxe,130,Weapon,Axe,1494058,298811,70309485,61536200,2,2,79798033,58439380,61482988,1,79639227,0,0,0,,
116594,Bloodmane Broadaxe,130,Weapon,Axe,1503923,300784,54510090,70104100,2,2,53833596,46213340,46465841,1,56328295,0,0,0,,
116611,Gorian Broadaxe,133,Weapon,Axe,1564004,312800,74492010,84511600,2,2,41318665,14002354,9904203,2,22012705,0,0,0,,
116628,Howling Broadaxe,136,Weapon,Axe,1794141,358828,7551182,3002000,5,5,10349651,14596982,13737872,1,18196174,0,0,0,,
118802,Tayger's Sword-On-A-Stick,126,Weapon,Axe,1757190,351438,126443331,139866200,1,1,284886075,370255805,401055198,1,423372416,0,0,0,,
121338,Bent-Blade Axe,108,Weapon,Axe,1486968,297393,0,0,0,0,0,607150,1427800,1,7372760,0,0,0,,
159485,Golden Fleet Greataxe,280,Weapon,Axe,0,745569,8820855,5.00E+06,3,3,5170641,30075264,25673041,2,42076164,0,0,0,,
159486,Zocali Waraxe,280,Weapon,Axe,0,748333,31497533,2007000,2,2,12983427,27428839,45624207,1,37880235,0,0,0,,
159487,Loa-Blessed Battleaxe,280,Weapon,Axe,0,751098,8986727,6999900,4,4,13265285,33271046,21875294,2,44947777,0,0,0,,
159488,Zem'lan Cleaver,280,Weapon,Axe,0,753788,9924873,10926600,7,7,28028075,27832743,30582336,1,39896572,0,0,0,,
160930,Barnacled Greataxe,108,Weapon,Axe,423425,84685,26570924,0,0,0,276192359,70310909,92612610,1,172402855,0,0,0,,
163955,"Khayurn, Blade of the Wolves",350,Weapon,Axe,0,1228550,55076795,49995400,7,7,60081026,91118975,65921928,2,107965889,0,0,0,,
164327,Plundered Fury-Fin Axe,325,Weapon,Axe,0,969566,208664346,225864200,2,2,265857979,115005926,119166532,1,133871029,0,0,0,,
164339,Plundered Molten Reaper,325,Weapon,Axe,0,941942,29361487,9990000,8,8,76204313,64850332,51476380,3,124491173,0,0,0,,
164354,Plundered Wingblade Axe,325,Weapon,Axe,0,924618,30875669,32220000,4,4,109754689,34766099,32405422,3,114870178,0,0,0,,
2504,Worn Shortbow,2,Weapon,Bow,49,9,50997915,42910900,1,1,28466346,49041018,25401601,1,88664263,0,0,0,,
2505,Polished Shortbow,4,Weapon,Bow,100,20,0,0,0,0,0,103555074,145682150,3,154225705,0,0,0,,
2506,Hornwood Recurve Bow,8,Weapon,Bow,475,95,31694323,0,0,0,3183058,22807142,105050,2,77387516,0,0,0,,
2507,Laminated Recurve Bow,16,Weapon,Bow,2920,584,67646528,75769600,1,1,52285707,82434695,47126266,1,54360284,0,0,0,,
2773,Cracked Shortbow,8,Weapon,Bow,327,65,0,0,0,0,0,53377,25000,1,37407,0,0,0,,
2777,Feeble Shortbow,13,Weapon,Bow,1226,245,0,0,0,0,0,81375,0,0,26465,0,0,0,,
2780,Light Hunting Bow,19,Weapon,Bow,3121,624,0,0,0,0,0,421522,10150,1,403262,0,0,0,,
2782,Mishandled Recurve Bow,24,Weapon,Bow,6266,1253,0,0,0,0,0,83844,166450,1,106821,0,0,0,,
2785,Stiff Recurve Bow,28,Weapon,Bow,8854,1770,0,0,0,0,0,47427,2600,1,1052295,0,0,0,,
2824,Hurricane,53,Weapon,Bow,266932,53386,69804728,69821300,2,2,94026105,48375474,55632266,1,57371994,0,0,0,,
2825,Bow of Searing Arrows,42,Weapon,Bow,122682,24536,382619006,536482100,2,2,198768746,240141964,265219282,1,241378370,0,0,0,,
3021,Ranger Bow,25,Weapon,Bow,20177,4035,29387149,35440500,3,3,28928587,40526296,43454340,1,62976733,0,0,0,,
3026,Reinforced Bow,21,Weapon,Bow,6354,1270,172552287,149702500,1,1,167152679,148380805,177594955,1,171213006,0,0,0,,
3027,Heavy Recurve Bow,25,Weapon,Bow,10582,2116,0,0,0,0,0,244920218,259860642,1,125138026,0,0,0,,
3036,Heavy Shortbow,15,Weapon,Bow,4299,859,351225,180000,3,3,525193,1066800,466331,1,689455,0,0,0,,
3037,Whipwood Recurve Bow,34,Weapon,Bow,40119,8023,958418,2077500,1,1,958828,4375116,4743408,1,4031114,0,0,0,,
3039,Short Ash Bow,23,Weapon,Bow,13420,2684,539546,1.00E+05,7,7,2231054,1179283,1409582,1,1649235,0,0,0,,
3778,Taut Compound Bow,31,Weapon,Bow,12842,2568,0,0,0,0,0,199273,0,0,120697,0,0,0,,
4025,Balanced Long Bow,45,Weapon,Bow,42254,8450,0,0,0,0,0,44673,15900,1,139046,0,0,0,,
4087,Trueshot Bow,41,Weapon,Bow,72686,14537,1471455,4148100,4,4,2108949,4050646,4390725,2,3580455,0,0,0,,
4576,Light Bow,21,Weapon,Bow,9870,1974,931637,1855700,1,1,943587,950493,1086922,1,1650725,0,0,0,,
8179,Cadet's Bow,6,Weapon,Bow,241,48,5954982,11115000,1,1,4986638,5353895,7666884,1,5680251,0,0,0,,
8180,Hunting Bow,11,Weapon,Bow,2007,401,123752,50000,2,2,174638,736045,646362,1,1126711,0,0,0,,
8183,Precision Bow,27,Weapon,Bow,20220,4044,1869277,3321700,3,3,1817876,2376053,2680328,1,2971412,0,0,0,,
9426,Monolithic Bow,40,Weapon,Bow,79282,15856,233191898,222196600,3,3,174342825,204848526,175789863,1,210345311,0,0,0,,
10567,Quillshooter,45,Weapon,Bow,124623,24924,97751798,0,0,0,98455359,92434551,100982749,1,89797288,0,0,0,,
10624,Stinging Bow,55,Weapon,Bow,240098,48019,573655161,710847400,2,2,305359553,320588242,281789610,1,343278146,0,0,0,,
11303,Fine Shortbow,16,Weapon,Bow,5309,1061,1319547,1336300,1,1,1447201,3213147,3250876,1,5410205,0,0,0,,
11304,Fine Longbow,19,Weapon,Bow,8103,1620,822351,767500,1,1,387718,5350621,5711168,1,4901053,0,0,0,,
11305,Dense Shortbow,35,Weapon,Bow,43024,8604,70327900,70327900,1,1,70327900,89548665,112862078,1,79541349,0,0,0,,
11306,Sturdy Recurve,32,Weapon,Bow,32446,6489,0,0,0,0,0,47060254,64188433,1,45948840,0,0,0,,
11307,Massive Longbow,47,Weapon,Bow,113253,22650,2553900,0,0,0,3051950,3282195,6188250,1,6851162,0,0,0,,
11308,Sylvan Shortbow,49,Weapon,Bow,131381,26276,0,0,0,0,0,41876137,62832933,1,6958094,0,0,0,,
13019,Harpyclaw Short Bow,32,Weapon,Bow,39714,7942,9122374,8755400,2,2,6248222,19541694,20474285,1,20374574,0,0,0,,
13020,Skystriker Bow,39,Weapon,Bow,74880,14976,14524466,12486700,3,3,23045397,21524635,20338586,1,26408921,0,0,0,,
13021,Needle Threader,47,Weapon,Bow,139122,27824,13435750,1.00E+07,5,5,12625829,27553689,35615564,1,33113532,0,0,0,,
13022,Gryphonwing Long Bow,55,Weapon,Bow,233255,46651,7132517,5670000,5,5,3529283,22678864,24230896,1,23681202,0,0,0,,
13023,Eaglehorn Long Bow,58,Weapon,Bow,316444,63288,47343032,56100600,2,2,85108190,39130899,41907099,1,44187718,0,0,0,,
13824,Recurve Long Bow,55,Weapon,Bow,75131,15026,0,0,0,0,0,29599846,694486700,1,60813910,0,0,0,,
15284,Long Battle Bow,29,Weapon,Bow,25332,5066,3095615,3999900,4,4,1500175,3798673,4494413,1,3466009,0,0,0,,
15285,Archer's Longbow,32,Weapon,Bow,33842,6768,908993,937200,1,1,2004904,4253018,6794732,1,4814320,0,0,0,,
15286,Long Redwood Bow,35,Weapon,Bow,46406,9281,1891818,1513800,2,2,1814664,3252669,3528263,1,3281604,0,0,0,,
15287,Crusader Bow,45,Weapon,Bow,104308,20861,1537185,2812900,6,6,1637599,2519190,3030172,2,3017316,0,0,0,,
15288,Blasthorn Bow,58,Weapon,Bow,320296,64059,521406,661700,6,6,355325,1603955,1421223,2,2054282,0,0,0,,
15289,Archstrike Bow,58,Weapon,Bow,321443,64288,10860170,5.00E+06,3,3,13974246,16006261,13401990,2,19145519,0,0,0,,
15291,Harpy Needler,51,Weapon,Bow,163265,32653,586136,562800,7,7,783429,5855303,4658019,2,6055978,0,0,0,,
15294,Siege Bow,53,Weapon,Bow,167798,33559,3205273,3540000,5,5,2073333,2880636,2984283,1,3689146,0,0,0,,
15295,Quillfire Bow,55,Weapon,Bow,189269,37853,6662439,6632500,10,10,6005347,4997449,5337417,2,5710092,0,0,0,,
15296,Hawkeye Bow,58,Weapon,Bow,298390,59678,1768856,1753100,8,8,2212460,4810991,4434477,2,5371392,0,0,0,,
20910,Stiff Shortbow,4,Weapon,Bow,106,21,0,0,0,0,0,5.00E+05,0,0,5.00E+05,0,0,0,,
20980,Warder's Shortbow,2,Weapon,Bow,46,9,0,0,0,0,0,189414824,204717580,1,201059916,0,0,0,,
25240,Azerothian Longbow,59,Weapon,Bow,330932,66186,0,0,0,0,0,255992291,241209957,1,247414568,0,0,0,,
25241,Ashenvale Longbow,60,Weapon,Bow,337419,67483,394154589,0,0,0,415755332,114451863,113375276,1,106033548,0,0,0,,
25242,Telaari Longbow,61,Weapon,Bow,343911,68782,230824923,546520100,3,3,202565080,454519187,481689374,1,398523098,0,0,0,,
25243,Windtalker Bow,63,Weapon,Bow,319589,63917,175397710,0,0,0,54837642,211657482,189997757,1,277366135,0,0,0,,
25244,Viper Bow,65,Weapon,Bow,328119,65623,362589300,350126700,1,1,403131976,291028542,243126441,1,384368988,0,0,0,,
25245,Razorsong Bow,67,Weapon,Bow,336705,67341,333175797,0,0,0,428691544,275420819,305690785,1,340333624,0,0,0,,
25246,Thalassian Compound Bow,69,Weapon,Bow,345312,69062,678642305,0,0,0,602140854,464322337,457799332,1,575649625,0,0,0,,
25247,Expert's Bow,71,Weapon,Bow,354011,70802,1084135352,1091712200,1,1,710735327,185469201,169036492,1,212259832,0,0,0,,
25248,Talbuk Hunting Bow,73,Weapon,Bow,362765,72553,259164180,275081000,1,1,215057814,234824397,257034712,1,188903209,0,0,0,,
25249,Ranger's Recurved Bow,75,Weapon,Bow,371577,74315,132677152,198579800,2,2,122696419,66135024,67748319,1,67988755,0,0,0,,
25250,Rocslayer Longbow,77,Weapon,Bow,380405,76081,53413096,0,0,0,53721576,65874292,65524881,1,86158205,0,0,0,,
25251,Orc Flatbow,79,Weapon,Bow,399827,79965,324773,0,0,0,37616267,35050444,39049149,1,40613142,0,0,0,,
25252,Dream Catcher Bow,80,Weapon,Bow,457873,91574,86986263,0,0,0,123346291,40879617,40049755,1,49435889,0,0,0,,
25253,Windspear Longbow,80,Weapon,Bow,459500,91900,6092165,0,0,0,275367776,35331328,37191961,1,44918405,0,0,0,,
25406,Broken Longbow,58,Weapon,Bow,114608,22921,37700,0,0,0,669188906,61538246,54945388,1,115592362,0,0,0,,
30759,Mag'hari Light Recurve,58,Weapon,Bow,165129,33025,0,0,0,0,0,3209421,8052500,1,5502400,0,0,0,,
31303,Valanos' Longbow,80,Weapon,Bow,465404,93080,7392482,5.00E+06,2,2,15445028,13763644,15364280,1,18269807,0,0,0,,
33422,Shattered Bow,80,Weapon,Bow,177024,35404,502436,0,0,0,68652460,10019844,243000,1,41247069,0,0,0,,
36613,Honorable Longbow,80,Weapon,Bow,449962,89992,900717650,0,0,0,661009591,1026967796,1247835678,1,664949046,0,0,0,,
36614,Yew Bow,80,Weapon,Bow,463614,92722,0,0,0,0,0,601026180,615983762,1,722029580,0,0,0,,
36615,Expert's Longbow,81,Weapon,Bow,470513,94102,0,0,0,0,456396126,412907385,407643344,1,502456934,0,0,0,,
36616,Dutiful Longbow,83,Weapon,Bow,482696,96539,1357774647,1348491500,1,1,1353206165,1062061233,912789143,1,1095205569,0,0,0,,
36617,Yielding Bow,85,Weapon,Bow,494906,98981,0,0,0,0,0,4021302970,2916310113,1,3893142530,0,0,0,,
36618,Twisted Longbow,87,Weapon,Bow,507238,101447,177643972,177672000,1,1,179933809,188085316,187033759,1,183614651,0,0,0,,
36619,Astral Light Bow,89,Weapon,Bow,519646,103929,88678600,0,0,0,185199350,663173120,431593486,1,839571590,0,0,0,,
36620,Tracking Bow,91,Weapon,Bow,532128,106425,0,0,0,0,0,817069348,868954484,1,920834791,0,0,0,,
36621,Advanced Flatbow,93,Weapon,Bow,492776,98555,1682088685,1642960100,1,1,70281003,1314368112,1267572225,1,1306389727,0,0,0,,
36622,Acute Shortbow,94,Weapon,Bow,504391,100878,200251815,196956800,1,1,211383145,185425243,256114516,1,196593548,0,0,0,,
36623,Harnessed Longbow,97,Weapon,Bow,518515,103703,640164620,83275000,2,2,676931429,64337385,77254599,1,78285028,0,0,0,,
36624,Shrieking Bow,99,Weapon,Bow,527847,105569,70047332,0,0,0,108709804,96784433,85166340,1,107890264,0,0,0,,
36625,Massive Recurved Bow,100,Weapon,Bow,765259,153051,111339052,155761300,1,1,58550460,45443675,51039938,1,51457467,0,0,0,,
36626,Military Compound Bow,100,Weapon,Bow,768191,153638,202779361,208227800,1,1,192401412,180740388,180899356,1,173772761,0,0,0,,
37809,Roc-Feather Longbow,93,Weapon,Bow,3607399,721479,141090385,134812200,2,2,137299862,90624928,101256623,1,117350289,0,0,0,,
39522,Wolvar Shortbow,58,Weapon,Bow,164277,32855,0,0,0,0,0,0,0,0,0,0,0,0,,
41746,Brunnhildar Bow,60,Weapon,Bow,323807,64761,0,0,0,0,0,0,0,0,0,0,0,0,,
44643,Dalaran Bow,58,Weapon,Bow,186005,37201,0,0,0,0,0,5000581240,51040941000,1,20886004000,0,0,0,,
55299,Razorwind Bow,101,Weapon,Bow,763467,152693,0,0,0,0,0,2337891320,2211506834,1,2478335996,0,0,0,,
55300,Steelspark Bow,102,Weapon,Bow,803025,160605,1010339600,0,0,0,589404524,538161864,499085564,1,590651428,0,0,0,,
55301,Angerfang Bow,102,Weapon,Bow,806033,161206,35430474,43953600,1,1,78849907,447024103,445595354,1,480703441,0,0,0,,
55302,Nethergarde Bow,103,Weapon,Bow,814042,162808,444954300,444954300,1,1,475584678,387302680,278878039,1,370360115,0,0,0,,
55303,Splinterspear Bow,104,Weapon,Bow,868990,173798,274200064,0,0,0,405883755,297610790,313194458,1,372734372,0,0,0,,
55304,Mardenholde Bow,104,Weapon,Bow,872297,174459,159531299,160165900,2,2,175623534,79389010,91649128,1,90394206,0,0,0,,
55305,Bladefist Bow,104,Weapon,Bow,875515,175103,530147198,0,0,0,182588205,126980924,112352450,1,154620533,0,0,0,,
55306,Irontree Bow,105,Weapon,Bow,883815,176763,79697873,0,0,0,216754601,138754332,147490321,1,162910540,0,0,0,,
55307,Rustmaul Bow,107,Weapon,Bow,926401,185280,0,0,0,0,0,11422533000,12758386000,1,11771333000,0,0,0,,
59364,Overpowered Chicken Splitter,108,Weapon,Bow,1150254,230050,0,0,0,0,399999999,929120142,621492210,1,705610034,0,0,0,,
62068,Knog's Bow of Ineptitude,100,Weapon,Bow,230036,46007,0,0,0,0,0,85958173,52507757,1,173470146,0,0,0,,
66973,Ravenheart Longbow,108,Weapon,Bow,1163481,232696,66397336,54091900,2,2,67156631,47926407,42563339,1,61683812,0,0,0,,
82018,Polished Bow,108,Weapon,Bow,1091078,218215,235079497,457541100,1,1,465862454,228915541,267225735,1,236343242,0,0,0,,
82046,Bronzed Bow,108,Weapon,Bow,1091078,218215,0,0,0,0,505000,135439273,149297151,1,185679201,0,0,0,,
82101,Barbarian Bow,110,Weapon,Bow,1129674,225934,164499932,0,0,0,160845657,243086435,325541185,1,203841514,0,0,0,,
82156,Rigid Bow,112,Weapon,Bow,1168271,233654,0,0,0,0,0,398656597,368219476,1,638947370,0,0,0,,
82211,Inlaid Bow,112,Weapon,Bow,1168271,233654,249614125,0,0,0,307322268,219902508,226344742,1,295822065,0,0,0,,
82266,Engraved Bow,115,Weapon,Bow,1212013,242402,20810883,21302100,3,3,10340769,20287710,16808111,2,23417657,0,0,0,,
87474,Ennadee's Twirling Longbow,116,Weapon,Bow,1526454,305290,41308701,58920600,3,3,21820138,24710663,24965272,1,25688700,0,0,0,,
90809,Knog's Bow of Clumsiness,100,Weapon,Bow,261834,52366,0,0,0,0,0,104086367,0,0,237272179,0,0,0,,
94101,Restrung Voodoo Bow,115,Weapon,Bow,1147071,229414,230111185,150827100,5,5,97751502,143644861,135474236,1,147089073,0,0,0,,
106319,Knog's Bow of Surrender,100,Weapon,Bow,330727,66145,0,0,0,0,0,463149,923200,1,24328223,0,0,0,,
116459,Frostbitten Bow,116,Weapon,Bow,1376555,275311,6.00E+05,0,0,0,960000,100064528,98396825,1,114009885,0,0,0,,
116476,Lunarglow Bow,116,Weapon,Bow,1390288,278057,48031462,0,0,0,44615731,58667083,85156472,1,76130351,0,0,0,,
116493,Vinewrapped Bow,118,Weapon,Bow,1403262,280652,36679191,0,0,0,60311183,49355107,46976975,1,63105365,0,0,0,,
116510,Creeperclaw Bow,120,Weapon,Bow,1415610,283122,139653045,188865900,1,1,60875272,63471094,87223840,1,74336556,0,0,0,,
116527,Incised Bow,123,Weapon,Bow,1427477,285495,33133816,34169700,2,2,31462757,27335785,32780492,1,38452833,0,0,0,,
116544,Auchenai Bow,126,Weapon,Bow,1477605,295521,29269091,12012900,1,1,64811773,59158618,69410267,1,67556999,0,0,0,,
116561,Skettis Bow,128,Weapon,Bow,1488969,297793,200908204,204022200,1,1,233957959,163217781,141942489,1,180297578,0,0,0,,
116578,Longclaw Bow,130,Weapon,Bow,1499561,299912,44290401,88387900,1,1,22252714,70710329,79523945,1,78659118,0,0,0,,
116595,Bloodmane Bow,130,Weapon,Bow,1509682,301936,38627693,0,0,0,32323782,40986835,37062432,1,52921140,0,0,0,,
116612,Gorian Bow,133,Weapon,Bow,1569899,313979,6656160,1001900,2,2,12525170,18046855,19527957,1,20489519,0,0,0,,
116629,Howling Bow,136,Weapon,Bow,1800500,360100,5102767,18351200,2,2,6288765,13961032,13747331,1,14858422,0,0,0,,
118796,Gorestrung Longbow of Kel'tann,136,Weapon,Bow,2249356,449871,33601011,0,0,0,57656601,74213761,90321929,1,84839338,0,0,0,,
121336,Mossy Longbow,108,Weapon,Bow,1475951,295190,0,0,0,0,0,296328,86300,1,5290660,0,0,0,,
154159,Recurve Bow of the Strands,300,Weapon,Bow,0,905092,477156554,0,0,0,73081532,102916373,134356483,1,111969814,0,0,0,,
159489,Bleached Bone Longbow,280,Weapon,Bow,0,756553,10285252,1509800,6,6,20876726,29855613,22320001,2,45510378,0,0,0,,
159490,Rivermarsh Composite,280,Weapon,Bow,0,779119,12417464,25002500,2,2,6861753,36221837,22236275,1,33788125,0,0,0,,
159491,Warport Short Bow,280,Weapon,Bow,0,781883,12778551,6999900,3,3,5912515,20622406,24074466,2,31094773,0,0,0,,
159492,Golden Fleet Bow,280,Weapon,Bow,0,784573,14770273,15006900,5,5,9116665,17595884,17697353,2,22247748,0,0,0,,
159896,Honorable Combatant's Bow,300,Weapon,Bow,0,909207,275597766,256429500,1,1,217531302,151173423,170884233,1,212407861,0,0,0,,
160933,Splintered Longbow,108,Weapon,Bow,428205,85641,0,0,0,0,1299532552,17954846,6605133,1,147404028,0,0,0,,
161968,Recurve Bow of the Strands,300,Weapon,Bow,0,926488,0,0,0,0,9800548,94588692,138642770,1,125264020,0,0,0,,
161975,Honorable Combatant's Bow,300,Weapon,Bow,0,949986,417470100,0,0,0,130282607,157843896,137533902,1,160606134,0,0,0,,
163968,Yang's Other Recurve,350,Weapon,Bow,0,1323506,11638646,1.50E+07,10,10,20014551,50713143,42189808,4,51726140,0,0,0,,
164267,Plundered Biting Shot Longbow,325,Weapon,Bow,0,969941,94828136,0,0,0,260265149,226185857,210818950,1,501631433,0,0,0,,
164300,Plundered Longhunt Bow,325,Weapon,Bow,0,945594,649258870,0,0,0,675417012,216137319,239840683,1,212874764,0,0,0,,
164333,Plundered Bow of the Chosen,325,Weapon,Bow,0,921341,21324244,13990100,3,3,136278762,85834369,71913442,2,249961284,0,0,0,,
164670,Sinister Combatant's Bow,340,Weapon,Bow,6182360,1236472,208853346,206340100,1,1,201959158,72171161,80106104,1,78396128,0,0,0,,
164711,Sinister Combatant's Bow,340,Weapon,Bow,6203886,1240777,12446244,0,0,0,20660216,65507355,68295634,1,62087263,0,0,0,,
167934,Notorious Combatant's Bow,370,Weapon,Bow,6695286,1339057,85697237,194347100,3,3,107996364,90150965,112577761,2,72622099,0,0,0,,
167935,Notorious Combatant's Bow,370,Weapon,Bow,6719365,1343873,62248561,0,0,0,34713978,57410748,53632337,2,61009838,0,0,0,,
170362,Uncanny Combatant's Bow,400,Weapon,Bow,6929235,1385847,99736444,0,0,0,107218079,96804942,96074480,4,120845562,0,0,0,,
170363,Uncanny Combatant's Bow,400,Weapon,Bow,6953300,1390660,96217931,92998400,21,21,113290182,121150647,111883127,4,128089780,0,0,0,,
2098,Double-Barreled Shotgun,27,Weapon,Gun,25175,5035,4630681,6437500,3,3,5761898,26937828,31629649,1,30048199,0,0,0,,
2099,Dwarven Hand Cannon,57,Weapon,Gun,375340,75068,89853763,89810000,5,5,94542585,62789635,63725557,1,75902967,0,0,0,,
2100,Precisely Calibrated Boomstick,48,Weapon,Gun,204500,40900,46979480,44924700,4,4,46481821,49259617,41805210,1,52848349,0,0,0,,
2508,Old Blunderbuss,2,Weapon,Gun,46,9,1919150,0,0,0,2838544,37963433,60459200,1,55974053,0,0,0,,
2509,Ornate Blunderbuss,9,Weapon,Gun,691,138,168726377,157498800,1,1,140246757,154773454,145417966,1,177374812,0,0,0,,
2510,Solid Blunderbuss,3,Weapon,Gun,69,13,0,0,0,0,0,578433128,402536300,1,701358684,0,0,0,,
2511,Hunter's Boomstick,14,Weapon,Gun,2207,441,139240449,116606900,1,1,122097133,120153063,184839060,1,124366945,0,0,0,,
2774,Rust-Covered Blunderbuss,7,Weapon,Gun,234,46,0,0,0,0,0,27789,14800,1,1234805,0,0,0,,
2778,Cheap Blunderbuss,13,Weapon,Gun,1230,246,0,0,0,0,0,30303,29500,1,94261,0,0,0,,
2781,Dirty Blunderbuss,18,Weapon,Gun,2796,559,1600,0,0,0,1600,24137,1255400,1,34321,0,0,0,,
2783,Shoddy Blunderbuss,22,Weapon,Gun,4924,984,0,0,0,0,0,366198,151100,1,209877,0,0,0,,
2786,Oiled Blunderbuss,29,Weapon,Gun,9777,1955,0,0,0,0,0,54475,20100,1,190895,0,0,0,,
3023,Large Bore Blunderbuss,21,Weapon,Gun,6286,1257,87325528,83630900,1,1,78174280,89981884,79811057,1,83475694,0,0,0,,
3024,"BKP 2700 ""Enforcer""",26,Weapon,Gun,11831,2366,0,0,0,0,0,37300047,36392470,1,34000151,0,0,0,,
3025,"BKP 42 ""Ultra""",36,Weapon,Gun,30798,6159,274151792,0,0,0,215431350,142970613,142442533,1,120231190,0,0,0,,
3040,Hunter's Muzzle Loader,19,Weapon,Gun,7837,1567,485177,555000,1,1,485462,1284509,1295410,1,1505619,0,0,0,,
3041,"""Mage-Eye"" Blunderbuss",31,Weapon,Gun,31412,6282,2303869,2588100,2,2,1490647,2954059,3444551,1,3394700,0,0,0,,
3042,"BKP ""Sparrow"" Smallbore",33,Weapon,Gun,38147,7629,3377054,7068000,1,1,2074377,3490141,3484783,1,4303230,0,0,0,,
3430,Sniper Rifle,44,Weapon,Gun,91893,18378,989723,1108700,2,2,2111392,3935415,3774319,2,4905082,0,0,0,,
3780,Long-Barreled Musket,33,Weapon,Gun,15649,3129,0,0,0,0,0,432895,1011000,1,126118199,0,0,0,,
4026,Sentinel Musket,43,Weapon,Gun,36354,7270,0,0,0,0,357501875,74717750,0,0,153807035,0,0,0,,
4089,Ricochet Blunderbuss,48,Weapon,Gun,125503,25100,1412526,2450000,9,9,409396,2541489,2627735,2,3242800,0,0,0,,
4362,Rough Boomstick,10,Weapon,Gun,1565,313,501314,4.00E+05,30,30,390751,490694,534560,4,575095,0,0,0,,
4369,Deadly Blunderbuss,21,Weapon,Gun,9831,1966,821842,0,0,0,7511098,2837974,4751389,1,2944482,0,0,0,,
4372,Lovingly Crafted Boomstick,24,Weapon,Gun,15002,3000,924500,924500,1,1,35879629,13875976,15696942,1,15726009,0,0,0,,
4379,Silver-Plated Shotgun,26,Weapon,Gun,19648,3929,6111892,3441800,1,1,23905535,1790474,2942695,1,1805877,0,0,0,,
4383,Moonsight Rifle,29,Weapon,Gun,26526,5305,0,0,0,0,12937500,91315026,117208381,1,82758590,0,0,0,,
