Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate,,0
4358,Rough Dynamite,10,Consumable,Explosives and Devices,120,30,522431,284500,75,4,1688458,222615,271754,32,699996,0,0,0,,
4360,Rough Copper Bomb,14,Consumable,Explosives and Devices,240,60,713321,737900,38,2,533798,199574,201664,17,294502,0,0,0,,
4365,Coarse Dynamite,20,Consumable,Explosives and Devices,300,75,531358,550700,51,4,507719,148662,159379,20,207588,0,0,0,,
4366,Target Dummy,17,Consumable,Explosives and Devices,300,75,32332556,2217100,15,3,17024848,1132280,1073871,8,1176479,0,0,0,,
4367,Small Seaforium Charge,20,Consumable,Explosives and Devices,600,150,36015920,0,0,0,77667156,40997089,37232116,5,46558617,0,0,0,,
4370,Large Copper Bomb,26,Consumable,Explosives and Devices,700,175,2858784,2069600,19,3,1716681,551895,547107,8,745596,0,0,0,,
4374,Small Bronze Bomb,29,Consumable,Explosives and Devices,800,200,94198902,1441700,2,1,15088347,800922,640466,4,639858,0,0,0,,
4378,Heavy Dynamite,30,Consumable,Explosives and Devices,1400,350,3335102,4632500,4,2,5262121,1707647,2242806,13,2036154,0,0,0,,
4380,Big Bronze Bomb,33,Consumable,Explosives and Devices,2000,500,0,0,0,0,6548,879210,1079272,9,793219,0,0,0,,
4384,Explosive Sheep,30,Consumable,Explosives and Devices,4000,1000,245586,0,0,0,2576507,2132567,2026773,13,1567585,0,0,0,,
4388,Discombobulator Ray,32,Consumable,Explosives and Devices,4000,1000,0,0,0,0,299990000,88229219,103633936,1,106711392,0,0,0,,
4390,Iron Grenade,35,Consumable,Explosives and Devices,2000,500,20700,0,0,0,60350,212217,233071,15,166428,0,0,0,,
4391,Compact Harvest Reaper Kit,35,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,186354130,219525654,1,149092304,0,0,0,,
4392,Advanced Target Dummy,37,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,43599330,46089445,5,42490855,0,0,0,,
4394,Big Iron Bomb,43,Consumable,Explosives and Devices,3000,750,151100,0,0,0,7678394,9547503,9129169,12,10086081,0,0,0,,
4395,Goblin Land Mine,39,Consumable,Explosives and Devices,6400,1600,0,0,0,0,0,131768792,240194237,2,214804417,0,0,0,,
4398,Large Seaforium Charge,40,Consumable,Explosives and Devices,3600,900,0,0,0,0,2.00E+05,133943941,366049233,2,233088834,0,0,0,,
4403,Portable Bronze Mortar,33,Consumable,Explosives and Devices,8000,2000,0,0,0,0,0,1014984026,1165740442,1,1093721115,0,0,0,,
4405,Crude Scope,12,Consumable,Explosives and Devices,500,125,132514,10100,2,2,131903,477836,559245,4,589215,0,0,0,,
4406,Standard Scope,22,Consumable,Explosives and Devices,2400,600,3852135,0,0,0,5143567,8898172,6373493,5,8054094,0,0,0,,
4407,Accurate Scope,36,Consumable,Explosives and Devices,4800,1200,45976,31800,3,1,1287665,3539322,5532741,5,3748036,0,0,0,,
4852,Flash Bomb,37,Consumable,Explosives and Devices,1200,300,0,0,0,0,0,1125313454,1369576775,1,1306043118,0,0,0,,
5507,Ornate Spyglass,27,Consumable,Explosives and Devices,2400,600,3220483,3500900,7,7,3387540,4404675,3677116,2,3814255,0,0,0,,
6714,Ez-Thro Dynamite,25,Consumable,Explosives and Devices,300,75,0,0,0,0,5000,629814,555785,5,367392,0,0,0,,
7148,Goblin Jumper Cables,33,Consumable,Explosives and Devices,85,21,291882909,0,0,0,291882903,94475424,99331100,1,87229922,0,0,0,,
10507,Solid Dynamite,35,Consumable,Explosives and Devices,1400,350,60748,0,0,0,36343434,6171118,5805260,23,9319189,0,0,0,,
10514,Mithril Frag Bomb,43,Consumable,Explosives and Devices,3000,750,231100,0,0,0,2396699,1316164,1506766,14,2732577,0,0,0,,
10546,Deadly Scope,42,Consumable,Explosives and Devices,6000,1500,0,0,0,0,35030643,16756041,16961856,2,21636233,0,0,0,,
10548,Sniper Scope,48,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,88789539,96117000,1,73199350,0,0,0,,
10562,Hi-Explosive Bomb,47,Consumable,Explosives and Devices,3000,750,532615,470600,20,1,527643,992043,865036,48,866859,0,0,0,,
10586,The Big One,45,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,123167357,140529775,2,214261379,0,0,0,,
10646,Goblin Sapper Charge,41,Consumable,Explosives and Devices,2000,500,0,0,0,0,0,86493507,126865537,2,83735191,0,0,0,,
10978,Small Glimmering Shard,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,38822,40399,175,38822,0,0,0,,
10998,Lesser Astral Essence,20,Consumable,Explosives and Devices,0,0,0,0,0,0,0,21239,20400,11,21239,0,0,0,,
11082,Greater Astral Essence,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,171344,247999,35,171344,0,0,0,,
11083,Soul Dust,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,47920,68497,19,47920,0,0,0,,
11084,Large Glimmering Shard,25,Consumable,Explosives and Devices,0,0,0,0,0,0,0,64906,89999,7,64906,0,0,0,,
11134,Lesser Mystic Essence,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,104438,49999,2,104438,0,0,0,,
11135,Greater Mystic Essence,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,96212,25200,22,96212,0,0,0,,
11137,Vision Dust,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,103375,63999,41,103375,0,0,0,,
11138,Small Glowing Shard,30,Consumable,Explosives and Devices,0,0,0,0,0,0,0,30726,19800,15,30726,0,0,0,,
11139,Large Glowing Shard,35,Consumable,Explosives and Devices,0,0,0,0,0,0,0,169263,149500,12,169263,0,0,0,,
11174,Lesser Nether Essence,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,330705,423999,9,330705,0,0,0,,
11175,Greater Nether Essence,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,710394,679999,20,710394,0,0,0,,
11176,Dream Dust,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,55237,49199,36,55237,0,0,0,,
11177,Small Radiant Shard,40,Consumable,Explosives and Devices,0,0,0,0,0,0,0,10804,10200,3,10804,0,0,0,,
11178,Large Radiant Shard,45,Consumable,Explosives and Devices,0,0,0,0,0,0,0,1214020,2018348,3,1214020,0,0,0,,
11590,Mechanical Repair Kit,40,Consumable,Explosives and Devices,1000,250,0,0,0,0,0,2248438,1732541,3,3275706,0,0,0,,
11818,Grimesilt Outhouse Key,43,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15993,Thorium Grenade,52,Consumable,Explosives and Devices,6000,1500,0,0,0,0,2.00E+05,2115745,2215520,9,1885212,0,0,0,,
16005,Dark Iron Bomb,57,Consumable,Explosives and Devices,5000,1250,0,0,0,0,0,12572062,0,0,553877773,0,0,0,,
16023,Masterwork Target Dummy,55,Consumable,Explosives and Devices,40000,10000,0,0,0,0,3.00E+05,216914898,302283633,1,581655797,0,0,0,,
16040,Arcane Bomb,60,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,8141116,0,0,33500242,0,0,0,,
17716,Snowmaster 9000,38,Consumable,Explosives and Devices,30000,7500,0,0,0,0,0,74274783,78724788,1,68654383,0,0,0,,
18232,Field Repair Bot 74A,60,Consumable,Explosives and Devices,40000,10000,0,0,0,0,13623003,34784889,34895114,6,36397179,0,0,0,,
18283,Biznicks 247x128 Accurascope,60,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,674798523,1140577960,1,552194573,0,0,0,,
18587,Goblin Jumper Cables XL,53,Consumable,Explosives and Devices,8000,2000,0,0,0,0,0,603716433,595463012,1,831794601,0,0,0,,
18588,Ez-Thro Dynamite II,40,Consumable,Explosives and Devices,800,200,0,0,0,0,16600,492908,471686,11,829032,0,0,0,,
18594,Powerful Seaforium Charge,55,Consumable,Explosives and Devices,12000,3000,0,0,0,0,250000,34521772,16745660,2,68104654,0,0,0,,
18641,Dense Dynamite,45,Consumable,Explosives and Devices,2000,500,230700,0,0,0,3248631,310168,302518,20,474725,0,0,0,,
18645,Gnomish Alarm-o-Bot,53,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,36551481,54740257,5,36838963,0,0,0,,
18660,World Enlarger,1,Consumable,Explosives and Devices,30000,7500,69311888,0,0,0,102458310,71346909,66208498,1,78756813,0,0,0,,
18984,Dimensional Ripper - Everlook,60,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,278545670,320385073,1,251704857,0,0,0,,
18986,Ultrasafe Transporter: Gadgetzan,60,Consumable,Explosives and Devices,20000,5000,466512867,480457300,1,1,525530899,252939966,275957359,1,215559644,0,0,0,,
19707,Red Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19708,Blue Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19709,Yellow Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19710,Orange Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19711,Green Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19712,Purple Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19713,Bronze Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19714,Silver Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
19715,Gold Hakkari Bijou,61,Consumable,Explosives and Devices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
20725,Nexus Crystal,60,Consumable,Explosives and Devices,0,0,0,0,0,0,0,46262,47498,43,46262,0,0,0,,
22728,Steam Tonk Controller,55,Consumable,Explosives and Devices,20000,5000,4755714,1.00E+05,9,9,104311362,20397683,24820143,1,22148613,0,0,0,,
23736,Fel Iron Bomb,60,Consumable,Explosives and Devices,10000,2500,572745,427300,53,4,434941,3435050,3268472,19,4263775,0,0,0,,
23737,Adamantite Grenade,65,Consumable,Explosives and Devices,10000,2500,14460323,3700,20,1,547958,9581564,7733571,11,10415104,0,0,0,,
23764,Adamantite Scope,67,Consumable,Explosives and Devices,10000,2500,0,0,0,0,438622199,169986260,151634875,1,133721718,0,0,0,,
23765,Khorium Scope,72,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,475009001,408441566,1,293828443,0,0,0,,
23767,Crashin' Thrashin' Robot,55,Consumable,Explosives and Devices,20000,5000,41787795,44447500,1,1,41337879,79790992,90124404,1,81160776,0,0,0,,
23819,Elemental Seaforium Charge,70,Consumable,Explosives and Devices,24000,6000,0,0,0,0,438796210,38521491,71561150,6,153552863,0,0,0,,
23821,Zapthrottle Mote Extractor,61,Consumable,Explosives and Devices,60000,15000,198464422,200967900,2,2,142810292,129558001,150237691,1,137485475,0,0,0,,
23826,The Bigger One,65,Consumable,Explosives and Devices,12000,3000,0,0,0,0,0,72430874,125989258,1,99362068,0,0,0,,
23827,Super Sapper Charge,68,Consumable,Explosives and Devices,16000,4000,0,0,0,0,0,27499907,28923400,5,14153038,0,0,0,,
23841,Gnomish Flame Turret,70,Consumable,Explosives and Devices,12000,3000,1890561,1996100,1,1,1407289,7146766,5300040,2,5030601,0,0,0,,
30542,Dimensional Ripper - Area 52,70,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,254415841,344989245,1,264383923,0,0,0,,
30544,Ultrasafe Transporter: Toshley's Station,70,Consumable,Explosives and Devices,20000,5000,651903181,0,0,0,632809703,290976957,279328873,1,265940842,0,0,0,,
32413,Frost Grenade,65,Consumable,Explosives and Devices,10000,2500,0,0,0,0,0,1946409,1756075,22,3101737,0,0,0,,
34113,Field Repair Bot 110G,70,Consumable,Explosives and Devices,40000,10000,30078111,7.00E+06,35,2,16869367,21007566,24472082,19,19281054,0,0,0,,
37567,Healing Injector Kit,80,Consumable,Explosives and Devices,5405,1351,0,0,0,0,0,2350499,2613787,7,4719799,0,0,0,,
40536,Explosive Decoy,80,Consumable,Explosives and Devices,4000,1000,444168,389000,7,1,555321,1082517,1226812,19,1608979,0,0,0,,
40727,Gnomish Gravity Well,85,Consumable,Explosives and Devices,322031,80507,330187926,345404100,3,3,262546141,116784017,111756709,1,114909869,0,0,0,,
40768,MOLL-E,80,Consumable,Explosives and Devices,0,0,40229302,38900100,4,4,43127543,40828224,39966567,2,42093264,0,0,0,,
40769,Scrapbot Construction Kit,80,Consumable,Explosives and Devices,7500,1875,57140251,0,0,0,33857714,12086322,11443970,38,11569042,0,0,0,,
40771,Cobalt Frag Bomb,71,Consumable,Explosives and Devices,2400,600,10000,0,0,0,4953,1762937,2101056,8,4645977,0,0,0,,
40772,Gnomish Army Knife,71,Consumable,Explosives and Devices,9027,2256,5056458,5009400,15,15,4082170,3368843,3257731,9,3953688,0,0,0,,
40892,Hammer Pick,10,Consumable,Explosives and Devices,3000,750,3755856,0,0,0,5516835,2382649,3410944,2,2710780,0,0,0,,
40893,Bladed Pickaxe,1,Consumable,Explosives and Devices,2500,625,5725465,8440100,1,1,7139324,4608051,5425528,2,6264886,0,0,0,,
41119,Saronite Bomb,75,Consumable,Explosives and Devices,1000,250,6877821,0,0,0,7715913,3206352,2673804,34,5380521,0,0,0,,
41146,Sun Scope,75,Consumable,Explosives and Devices,200000,50000,117570912,0,0,0,106626625,41604662,40363336,2,32440587,0,0,0,,
41167,Heartseeker Scope,80,Consumable,Explosives and Devices,100000,25000,47155837,58344300,1,1,50621004,46064612,52895488,2,40306195,0,0,0,,
42546,Mana Injector Kit,80,Consumable,Explosives and Devices,5405,1351,2395418,8002000,8,1,28539,3724314,3861641,28,5866458,0,0,0,,
42641,Global Thermal Sapper Charge,75,Consumable,Explosives and Devices,20000,5000,0,0,0,0,0,3881788,7048554,13,2387672,0,0,0,,
44739,Diamond-Cut Refractor Scope,75,Consumable,Explosives and Devices,140000,35000,4520876,5956700,5,1,1167671,3050921,2762030,5,3171527,0,0,0,,
47828,Goblin Beam Welder,80,Consumable,Explosives and Devices,1000,250,59135330,86409100,2,2,28500093,31637819,42592715,1,41172379,0,0,0,,
48933,Wormhole Generator: Northrend,80,Consumable,Explosives and Devices,20000,5000,97999862,98805300,1,1,142196454,47128226,47397148,2,50313752,0,0,0,,
59594,Gnomish X-Ray Scope,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,86253856,104199170,1,114421771,0,0,0,,
59595,R19 Threatfinder,85,Consumable,Explosives and Devices,100000,25000,32309889,0,0,0,19300742,18061077,21118331,1,22291126,0,0,0,,
59596,Safety Catch Removal Kit,85,Consumable,Explosives and Devices,100000,25000,31394196,0,0,0,44573853,12748806,20674436,3,13025603,0,0,0,,
60223,High-Powered Bolt Gun,85,Consumable,Explosives and Devices,90000,22500,33700,0,0,0,65085656,28507863,29063742,1,42851572,0,0,0,,
60853,Volatile Seaforium Blastpack,81,Consumable,Explosives and Devices,3600,900,6317983800,0,0,0,13605200,8088153,5055302,12,7086336,0,0,0,,
60854,Loot-A-Rang,85,Consumable,Explosives and Devices,90000,22500,52494371,57849600,1,1,86099876,106153532,119944907,2,105941824,0,0,0,,
63396,Big Daddy,85,Consumable,Explosives and Devices,3000,750,0,0,0,0,0,754275,982180,36,937608,0,0,0,,
70139,Flintlocke's Woodchucker,85,Consumable,Explosives and Devices,100000,25000,0,0,0,0,0,144215206,147695266,1,129879627,0,0,0,,
77529,Lord Blastington's Scope of Doom,90,Consumable,Explosives and Devices,100000,25000,97788354,99880000,15,7,61417258,47190824,51214806,2,50808548,0,0,0,,
77531,Mirror Scope,90,Consumable,Explosives and Devices,100000,25000,7582307,7940000,17,3,15851867,10322679,9295620,4,10993352,0,0,0,,
77532,Locksmith's Powderkeg,85,Consumable,Explosives and Devices,3600,900,176495673,0,0,0,155427029,35465622,21725529,8,58514223,0,0,0,,
77589,G91 Landshark,90,Consumable,Explosives and Devices,0,2500,371842,49900,149,3,232952,259022,222936,18,249398,0,0,0,,
87215,Wormhole Generator: Pandaria,90,Consumable,Explosives and Devices,20000,5000,46425132,39087500,1,1,48635586,70557139,72907747,1,73362678,0,0,0,,
87216,Thermal Anvil,90,Consumable,Explosives and Devices,0,250,104066,102000,25,25,156866,303052,271196,14,414869,0,0,0,,
108745,Personal Hologram,1,Consumable,Explosives and Devices,0,300000,19908342,20749800,2,2,15879518,16030848,16850321,2,15973560,0,0,0,,
109120,Oglethorpe's Missile Splitter,100,Consumable,Explosives and Devices,120000,30000,4445000,0,0,0,2367349,10290046,8907335,2,10546832,0,0,0,,
109122,Megawatt Filament,100,Consumable,Explosives and Devices,1200000,300000,24047412,0,0,0,30367776,8860635,8848683,2,11226390,0,0,0,,
109167,Findle's Loot-A-Rang,100,Consumable,Explosives and Devices,90000,22500,14440657,16184000,2,2,13757396,13899302,15601755,2,14488075,0,0,0,,
109183,World Shrinker,1,Consumable,Explosives and Devices,30000,7500,5963680,5352100,1,1,28139326,15956677,16448479,2,15958990,0,0,0,,
109253,Ultimate Gnomish Army Knife,90,Consumable,Explosives and Devices,9027,2256,451374,359800,28,28,855765,1874519,1706394,9,2263365,0,0,0,,
109574,GUMM-E,1,Consumable,Explosives and Devices,16000,4000,37539578,25017600,1,1,29628723,31272055,40558348,1,34892057,0,0,0,,
111820,Swapblaster,1,Consumable,Explosives and Devices,300000,75000,29774220,30005600,1,1,44313676,25150752,22388035,2,27285287,0,0,0,,
112059,Wormhole Centrifuge,100,Consumable,Explosives and Devices,20000,5000,28097612,16955000,3,3,32573795,20699800,23122375,2,17211255,0,0,0,,
115511,Bizmo's Big Bang Boom Bomb,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,4735994,1860300,9,7035628,0,0,0,,
115512,Gazlowe's Gargantuan Grenade,100,Consumable,Explosives and Devices,5000,250,0,0,0,0,0,25300,0,0,10236697,0,0,0,,
118007,Mecha-Blast Rocket,100,Consumable,Explosives and Devices,6000,1500,22018,20000,145,21,7081,53742,39631,39,35859,0,0,0,,
118008,Hemet's Heartseeker,100,Consumable,Explosives and Devices,1200000,300000,20394927,0,0,0,11458931,6541072,6962195,3,7141588,0,0,0,,
132509,Deployable Bullet Dispenser,80,Consumable,Explosives and Devices,4000,1000,113219263,0,0,0,91083699,18978850,24580313,4,19209302,0,0,0,,
132510,Gunpowder Charge,85,Consumable,Explosives and Devices,3000,750,1304202,1100,20,1,275481,1867472,1911698,36,2900131,0,0,0,,
132511,Pump-Action Bandage Gun,110,Consumable,Explosives and Devices,3000,750,0,0,0,0,20738762,28577701,32436308,2,31585867,0,0,0,,
132513,Gunpack,105,Consumable,Explosives and Devices,3500,875,20986633,22046400,4,1,29215716,18505444,18423282,6,16814832,0,0,0,,
132514,Auto-Hammer,105,Consumable,Explosives and Devices,3500,875,7942762,8.00E+06,232,10,4955293,5902901,6241369,145,5601746,0,0,0,,
132515,Failure Detection Pylon,105,Consumable,Explosives and Devices,3500,875,99952,87200,10,1,697028,2189998,2639819,13,2272502,0,0,0,,
132516,Gunshoes,105,Consumable,Explosives and Devices,3500,875,2534039,0,0,0,2952358,5230613,6576937,49,5477684,0,0,0,,
132517,Intra-Dalaran Wormhole Generator,105,Consumable,Explosives and Devices,3500,875,235810481,0,0,0,303008379,119260137,93531486,1,180938749,0,0,0,,
132518,Blingtron's Circuit Design Tutorial,105,Consumable,Explosives and Devices,3500,875,102794979,0,0,0,107884075,61552838,64786281,2,60521214,0,0,0,,
132519,Trigger,105,Consumable,Explosives and Devices,3500,875,630888830,604107200,3,3,549659544,255441349,251612139,1,252134186,0,0,0,,
132524,Reaves Module: Wormhole Generator Mode,105,Consumable,Explosives and Devices,3500,875,1422126115,1353780100,1,1,1565990219,585339245,621358190,1,528972245,0,0,0,,
132525,Reaves Module: Repair Mode,105,Consumable,Explosives and Devices,3500,875,180042967,60001300,2,2,229978006,220678305,231044631,1,253002569,0,0,0,,
132526,Reaves Module: Failure Detection Mode,105,Consumable,Explosives and Devices,3500,875,228083441,0,0,0,223886811,202508556,231198133,1,179229703,0,0,0,,
132528,Reaves Module: Fireworks Display Mode,105,Consumable,Explosives and Devices,3500,875,262869956,283357900,1,1,205565096,211857222,259749572,1,189127354,0,0,0,,
132530,Reaves Module: Bling Mode,105,Consumable,Explosives and Devices,3500,875,0,0,0,0,1023935358,354873840,351410341,1,366767446,0,0,0,,
132531,Reaves Module: Piloted Combat Mode,105,Consumable,Explosives and Devices,3500,875,0,0,0,0,0,4627051890,4531282240,1,2975617371,0,0,0,,
136851,Commander Domitille's Helm,1,Consumable,Explosives and Devices,0,0,0,0,0,0,3503442900,113183023,1.10E+08,1,3451114393,0,0,0,,
151652,Wormhole Generator: Argus,110,Consumable,Explosives and Devices,0,5000,0,0,0,0,99814535,30791320,30759659,1,31005227,0,0,0,,
153487,Organic Discombobulation Grenade,1,Consumable,Explosives and Devices,0,0,685641,771600,141,7,346547,454284,508864,66,179121,0,0,0,,
153490,F.R.I.E.D.,1,Consumable,Explosives and Devices,0,0,828338,1.00E+06,1679,32,464712,395199,542874,103,308476,0,0,0,,
153494,Thermo-Accelerated Plague Spreader,1,Consumable,Explosives and Devices,0,0,275958,80000,259,27,1048922,281988,157851,38,257914,0,0,0,,
153510,Interdimensional Companion Repository,1,Consumable,Explosives and Devices,0,0,863633,108000,11,4,783827,1442739,1355045,26,1468560,0,0,0,,
153512,XA-1000 Surface Skimmer,1,Consumable,Explosives and Devices,12500,3125,1243322,1.00E+05,15,9,1601406,1597648,1266683,16,1332325,0,0,0,,
153573,Electroshock Mount Motivator,1,Consumable,Explosives and Devices,0,0,1858331,505500,48,48,1632506,1624384,1280618,12,1459256,0,0,0,,
153597,Deployable Attire Rearranger,1,Consumable,Explosives and Devices,0,0,218200,142500,131,13,215758,294731,282462,56,258948,0,0,0,,
158212,Crow's Nest Scope,110,Consumable,Explosives and Devices,1200000,50000,2747485,1500000,107,19,1364311,2798650,4606692,25,3137312,0,0,0,,
158327,Monelite Scope of Alacrity,100,Consumable,Explosives and Devices,120000,30000,341247,250000,153,11,335105,1162118,937005,27,1058166,0,0,0,,
158379,Unstable Temporal Time Shifter,1,Consumable,Explosives and Devices,0,0,251183,4.00E+05,258,7,901791,1570618,1342445,77,1254770,0,0,0,,
159827,Bomb-samdi Mojo Bombs,110,Consumable,Explosives and Devices,0,0,53462,5000,84,9,56485,98937,101694,29,115928,0,0,0,,
160560,Piece of Wreckage,1,Consumable,Explosives and Devices,0,2,0,0,0,0,0,190,0,0,125,0,0,0,,
163558,Sporonite Bomb,120,Consumable,Explosives and Devices,469000,10000,5665000,0,0,0,30436478,25985494,28468610,2,34700414,0,0,0,,
168807,Wormhole Generator: Kul Tiras,120,Consumable,Explosives and Devices,20000,5000,2914129,2.00E+06,34,34,10749346,5479084,4341509,7,6646662,0,0,0,,
168808,Wormhole Generator: Zandalar,120,Consumable,Explosives and Devices,20000,5000,7207119,7500,6,6,12889539,7340236,5402482,7,8355132,0,0,0,,
169858,"""Bee Bee"" Gun",1,Consumable,Explosives and Devices,0,1,141826,100100,12,12,302314,2609999,992138,9,1615342,0,0,0,,
118,Minor Healing Potion,5,Consumable,Potion,20,5,37012,65000,223,11,25093,44631,46145,23,52268,0,0,0,,
858,Lesser Healing Potion,13,Consumable,Potion,100,25,4517,3000,91,7,9521,24340,18178,27,28216,0,0,0,,
929,Healing Potion,22,Consumable,Potion,300,75,13263,4000,167,7,24197,30940,21948,24,38438,0,0,0,,
1710,Greater Healing Potion,31,Consumable,Potion,500,125,20475,11100,7,1,22377,48035,40041,19,40685,0,0,0,,
2455,Minor Mana Potion,15,Consumable,Potion,40,10,12224,8000,55,7,16496,87476,25579,12,53487,0,0,0,,
2456,Minor Rejuvenation Potion,15,Consumable,Potion,60,15,4708,2500,36,3,101787,89250,119675,14,57917,0,0,0,,
2459,Swiftness Potion,15,Consumable,Potion,100,25,162575,131300,1784,74,60948,177658,158285,178,114993,0,0,0,,
3385,Lesser Mana Potion,24,Consumable,Potion,120,30,17961,8600,90,8,40573,30883,13143,12,42108,0,0,0,,
3386,Potion of Curing,55,Consumable,Potion,140,35,0,0,0,0,105,1126986,1458512,7,949074,0,0,0,,
3387,Limited Invulnerability Potion,50,Consumable,Potion,120,30,0,0,0,0,0,117463518,98832865,2,43620926,0,0,0,,
3823,Lesser Invisibility Potion,33,Consumable,Potion,400,100,883587,1084300,43,1,538843,741952,872979,35,916246,0,0,0,,
3827,Mana Potion,32,Consumable,Potion,480,120,33821,10000,88,5,68843,64875,54736,11,84322,0,0,0,,
3928,Superior Healing Potion,45,Consumable,Potion,1000,250,18959,14300,146,7,23402,42206,36153,32,54052,0,0,0,,
4596,Discolored Healing Potion,15,Consumable,Potion,100,25,99822608,102433200,1,1,63367351,4653091,39976400,1,15975361,0,0,0,,
4623,Lesser Stoneshield Potion,43,Consumable,Potion,1500,375,0,0,0,0,0,19644233,52102933,1,11990575,0,0,0,,
5631,Rage Potion,14,Consumable,Potion,120,30,21804393,28922300,19,2,6721084,10121121,13169600,8,5200729,0,0,0,,
5633,Great Rage Potion,35,Consumable,Potion,600,150,105769189,105752900,2,2,171000007,76328549,77260325,4,91812718,0,0,0,,
5634,Free Action Potion,30,Consumable,Potion,300,75,1296355,1.00E+06,3,1,3852212,2987550,3334628,10,2898326,0,0,0,,
6048,Shadow Protection Potion,27,Consumable,Potion,400,100,61117778,59999900,45,4,37740525,10360009,13418120,13,13406085,0,0,0,,
6049,Fire Protection Potion,33,Consumable,Potion,680,170,1500200,1500200,1,1,98746740,45144011,36869274,6,45107665,0,0,0,,
6050,Frost Protection Potion,38,Consumable,Potion,1200,300,31111730,38435900,2,2,23222525,8114880,8467066,6,7397204,0,0,0,,
6051,Holy Protection Potion,20,Consumable,Potion,250,62,5300100,0,0,0,2706570,1048767,1253436,8,1457787,0,0,0,,
6052,Nature Protection Potion,38,Consumable,Potion,1200,300,297559,1000400,13,2,77423,357970,410255,12,432696,0,0,0,,
6149,Greater Mana Potion,41,Consumable,Potion,1200,300,21220,30200,8,3,23761,59765,47882,12,73317,0,0,0,,
6372,Swim Speed Potion,20,Consumable,Potion,140,35,208476,179900,3,2,237372,292290,224086,10,235583,0,0,0,,
9030,Restorative Potion,42,Consumable,Potion,800,200,0,0,0,0,0,4796598,9579775,3,3095118,0,0,0,,
9144,Wildvine Potion,45,Consumable,Potion,1000,250,259800,0,0,0,20202408,13748336,14177066,21,18918902,0,0,0,,
9172,Invisibility Potion,47,Consumable,Potion,2000,500,3635398,0,0,0,2203094,10706066,10915878,11,14863955,0,0,0,,
12190,Dreamless Sleep Potion,45,Consumable,Potion,1000,250,52055,30300,9,1,261528,3865947,5257243,5,4229308,0,0,0,,
13442,Mighty Rage Potion,51,Consumable,Potion,2000,500,1195378,0,0,0,687483,1152221,1744290,11,699183,0,0,0,,
13443,Superior Mana Potion,51,Consumable,Potion,1600,400,59614,54400,5,3,147060,225605,171106,4,237011,0,0,0,,
13444,Major Mana Potion,59,Consumable,Potion,6000,1500,9512,49700,85,12,15360,25393,15835,20,21195,0,0,0,,
13446,Major Healing Potion,55,Consumable,Potion,4000,1000,13171,12800,58,9,18290,33494,37506,32,28962,0,0,0,,
13455,Greater Stoneshield Potion,56,Consumable,Potion,3000,750,0,0,0,0,0,19557901,25334840,10,12497211,0,0,0,,
13456,Greater Frost Protection Potion,58,Consumable,Potion,3000,750,0,0,0,0,5002250,45159834,47092857,3,44945070,0,0,0,,
